id,question,question_type,difficulty,answerable,golden_answer,required_facts,optional_facts,golden_chunk_ids,retrieved_chunk_ids,retrieval_hit_top5,retrieval_rank,generated_answer,matched_required_facts,missing_required_facts,matched_optional_facts,missing_optional_facts,answer_score,answer_pass,grounded_pass,hallucination,failure_type,judge_reason,score_source,latency_ms,retrieval_ms,llm_ms,tools_used,error,top_k
case_121,拆卸曲轴与平衡轴时如何取下曲轴和平衡轴？,procedure,easy,True,一手扶住曲轴右曲柄一端，另一手用橡胶锤轻敲左曲柄一端，取下曲轴与平衡轴。,一手扶住曲轴右曲柄一端;橡胶锤轻敲左曲柄一端;取下曲轴与平衡轴,,eee9bf78:31:txt:0003,eee9bf78:31:txt:0003;eee9bf78:31:txt:0001;eee9bf78:31:txt:0004;eee9bf78:31:txt:0000;eee9bf78:31:txt:0002;eee9bf78:31:txt:0005;eee9bf78:31:txt:0007;eee9bf78:31:srw:0001;eee9bf78:31:srw:0002;eee9bf78:31:srw:0003,True,1,"前置条件：  
将曲轴与平衡轴角度错开。  

操作步骤：  
一手扶住曲轴右曲柄一端，另一手用橡胶锤轻敲左曲柄一端，取下曲轴与平衡轴。  

安全注意：  
连杆杆身不得撞击箱体。",一手扶住曲轴右曲柄一端;橡胶锤轻敲左曲柄一端;取下曲轴与平衡轴,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1402,26,1376,knowledge_retrieval,,5
case_122,安装曲轴与平衡轴前轴承需要怎么处理？,procedure,easy,True,在曲轴轴承与平衡轴轴承上喷涂适量机油。,曲轴轴承;平衡轴轴承;喷涂适量机油,,eee9bf78:32:txt:0003,eee9bf78:31:txt:0004;eee9bf78:31:txt:0003;eee9bf78:32:txt:0001;eee9bf78:31:txt:0000;eee9bf78:31:txt:0002;eee9bf78:31:txt:0005;eee9bf78:32:txt:0000;eee9bf78:31:txt:0001;eee9bf78:31:txt:0007;eee9bf78:31:srw:0001;eee9bf78:31:srw:0002,False,,"前置条件：  
- 将左曲轴箱体水平放置（合箱面朝上）；  
- 曲轴与平衡轴角度需错开。  

操作步骤：  
- 用手拨动轴承内圈，检查有无卡滞或磨损现象；若有，则更换有缺陷的轴承；  
- 箱体上的曲轴轴承不可左右互换；  
- 曲轴轴承与曲轴上的衬套须一一对应。  

安全注意：  
- 连杆杆身不得撞击箱体。",曲轴轴承;平衡轴轴承,喷涂适量机油,,,0.5,False,False,True,retrieval_miss,必答事实部分命中：2/3,required_facts,2398,68,2329,knowledge_retrieval,,5
case_123,拆卸右盖前发动机为什么要倾倒放置？,safety,easy,True,取出右曲轴箱盖之前发动机应倾倒放置，目的是防止水泵轴止推垫圈 3 脱落。,防止水泵轴止推垫圈脱落,发动机倾倒放置,eee9bf78:20:txt:0003,eee9bf78:20:txt:0003;eee9bf78:05:txt:0001;eee9bf78:05:txt:0000;eee9bf78:05:txt:0002;eee9bf78:06:txt:0000;eee9bf78:20:txt:0002;eee9bf78:20:txt:0004;eee9bf78:05:txt:0003;eee9bf78:20:txt:0005;eee9bf78:20:txt:0007;eee9bf78:20:txt:0008,True,1,"注意事项：  
拆卸右曲轴箱盖前必须将发动机倾倒放置。  

原因或风险：  
防止水泵轴止推垫圈3在拆卸过程中脱落，造成零件丢失或装配异常，影响水泵轴向定位及后续装配精度。  

正确做法：  
在取出右曲轴箱盖之前，将发动机倾倒放置（具体倾倒方向手册未说明，但需确保止推垫圈受重力作用不致滑脱）。",防止水泵轴止推垫圈脱落,,发动机倾倒放置,,1.0,True,True,False,pass,必答事实全部命中,required_facts,2054,63,1991,knowledge_retrieval,,5
case_124,安装离合器拉杆时顶杆槽要注意什么？,safety,easy,True,要旋转离合器拉杆，使离合器拉杆上的顶杆槽与右盖上的顶杆孔对齐。,顶杆槽;顶杆孔;对齐,离合器拉杆,eee9bf78:20:txt:0006,eee9bf78:20:txt:0005;eee9bf78:20:txt:0006;eee9bf78:20:img:0001;eee9bf78:19:tbl:0006;eee9bf78:20:img:0002;eee9bf78:20:txt:0004;eee9bf78:20:txt:0007;eee9bf78:20:img:0000;eee9bf78:20:txt:0000;eee9bf78:20:txt:0001;eee9bf78:20:txt:0002,True,2,"注意事项：  
顶杆槽必须与右盖上的顶杆孔对齐。  

原因或风险：  
若未对齐，可能导致离合器分离顶杆无法正常装配或运动受阻，影响离合器分离功能，引发换挡困难、打滑甚至机械卡滞等安全隐患。  

正确做法：  
安装离合器拉杆时，需手动旋转拉杆，确保其上的顶杆槽与右盖对应位置的顶杆孔精确对齐后再固定。",顶杆槽;顶杆孔;对齐,,离合器拉杆,,1.0,True,True,False,pass,必答事实全部命中,required_facts,2085,66,2019,knowledge_retrieval,,5
case_125,右曲轴箱 A 孔周围密封胶有什么要求？,safety,easy,True,A 孔周围 3mm 内不得有平面密封胶。,A 孔周围 3mm 内不得有平面密封胶,,eee9bf78:20:txt:0009,eee9bf78:25:txt:0010;eee9bf78:20:txt:0009;eee9bf78:32:img:0000;eee9bf78:25:txt:0007;eee9bf78:25:txt:0006;eee9bf78:25:txt:0009;eee9bf78:20:txt:0008;eee9bf78:20:txt:0010;eee9bf78:32:txt:0006;eee9bf78:32:img:0001;eee9bf78:32:txt:0000,True,2,"注意事项：  
A 孔周围 3mm 内不得涂抹平面密封胶。  

原因或风险：  
在 A 孔周围涂胶可能堵塞孔道、影响通气/通油功能，或导致装配后密封胶挤入运动部件引发干涉、磨损甚至失效。  

正确做法：  
严格保持 A 孔边缘 3mm 范围内无任何平面密封胶；该区域需清洁干燥，不得涂抹。",A 孔周围 3mm 内不得有平面密封胶,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1882,57,1824,knowledge_retrieval,,5
case_126,安装离合器摩擦片时大孔摩擦片应放在哪里？,safety,medium,True,安装摩擦片时摩擦片与从动片两两相隔，其中大孔摩擦片靠近从动盘侧。,大孔摩擦片靠近从动盘侧,摩擦片与从动片两两相隔,eee9bf78:20:txt:0018,eee9bf78:20:txt:0018;eee9bf78:20:txt:0016;eee9bf78:20:txt:0012;eee9bf78:20:txt:0014;eee9bf78:24:txt:0002;eee9bf78:20:txt:0017;eee9bf78:20:tbl:0000;eee9bf78:20:txt:0015;eee9bf78:20:txt:0011;eee9bf78:20:txt:0013;eee9bf78:24:txt:0001,True,1,"注意事项：  
大孔摩擦片安装位置错误可能导致离合器接合不良、打滑或异常磨损，影响传动效率与行车安全。

原因或风险：  
若大孔摩擦片未靠近从动盘侧，将破坏摩擦片与从动片交替布置的装配关系，造成压力分布不均、热变形加剧，严重时引发离合器失效。

正确做法：  
大孔摩擦片应靠近从动盘侧安装，且摩擦片与从动片需两两相隔。",大孔摩擦片靠近从动盘侧,,摩擦片与从动片两两相隔,,1.0,True,True,False,pass,必答事实全部命中,required_facts,2803,28,2775,knowledge_retrieval,,5
case_127,拆卸曲轴与平衡轴时连杆杆身有什么注意事项？,safety,easy,True,连杆杆身不得撞击箱体。,连杆杆身不得撞击箱体,,eee9bf78:31:txt:0005,eee9bf78:31:txt:0003;eee9bf78:31:img:0000;eee9bf78:31:txt:0000;eee9bf78:31:txt:0005;eee9bf78:31:txt:0002;eee9bf78:31:txt:0004;eee9bf78:31:tbl:0004;eee9bf78:31:img:0001;eee9bf78:31:txt:0001;eee9bf78:31:txt:0006;eee9bf78:31:txt:0007,True,4,"注意事项：连杆杆身不得撞击箱体。  
原因或风险：撞击可能导致连杆杆身变形、箱体损伤或表面刮痕，影响装配精度和发动机运行可靠性。  
正确做法：拆卸过程中应稳妥操作曲轴与平衡轴，避免连杆杆身与箱体内壁发生接触或碰撞。",连杆杆身不得撞击箱体,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1478,22,1455,knowledge_retrieval,,5
case_128,弯曲的拨叉轴能不能尝试校直？,safety,easy,True,不要尝试将弯曲的拨叉轴校直。,不要尝试校直,弯曲的拨叉轴,eee9bf78:29:txt:0002,eee9bf78:29:txt:0002;eee9bf78:29:img:0000;eee9bf78:29:txt:0005;eee9bf78:29:txt:0008;eee9bf78:29:txt:0011;eee9bf78:29:txt:0001;eee9bf78:29:txt:0003;eee9bf78:29:txt:0020;eee9bf78:29:txt:0000;eee9bf78:29:txt:0004;eee9bf78:29:txt:0006,True,1,"注意事项：严禁尝试校直弯曲的拨叉轴。  
原因或风险：校直可能导致拨叉轴强度下降、变形复发或装配后功能失效，引发换档失灵、卡滞甚至传动系统损坏。  
正确做法：如拨叉轴滚动检查发现弯曲，必须更换新件。",不要尝试校直,,弯曲的拨叉轴,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1455,33,1422,knowledge_retrieval,,5
case_129,第二道活塞环的 2R 标记面应朝哪里？,safety,easy,True,2R 标记面应朝活塞顶部。,2R 标记面;朝活塞顶部,,eee9bf78:17:txt:0017,eee9bf78:17:txt:0017;eee9bf78:17:txt:0015;eee9bf78:17:img:0000;eee9bf78:17:txt:0013;eee9bf78:17:txt:0018;eee9bf78:17:txt:0016;eee9bf78:17:txt:0014;eee9bf78:17:txt:0019;eee9bf78:17:txt:0000;eee9bf78:17:txt:0002;eee9bf78:17:txt:0005,True,1,"注意事项：  
第二道活塞环的“2R”标记面方向错误可能导致环密封不良、窜气、机油消耗异常或拉缸。

原因或风险：  
“2R”为方向标识，若朝向错误（如朝向活塞底部），将导致活塞环工作面与气缸壁接触异常，影响密封与润滑，加速磨损，甚至引发发动机故障。

正确做法：  
“2R”标记面应朝向活塞顶部。",2R 标记面;朝活塞顶部,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,2117,58,2058,knowledge_retrieval,,5
case_130,检查机油泵从动齿轮时如果不能自由转动怎么办？,inspection,easy,True,拨动机油泵从动齿轮检查是否能自由转动，若不能自由转动则更换机油泵。,不能自由转动;更换机油泵,机油泵从动齿轮,eee9bf78:21:txt:0003,eee9bf78:21:txt:0003;eee9bf78:21:txt:0016;eee9bf78:21:txt:0014;eee9bf78:21:txt:0007;eee9bf78:21:txt:0005;eee9bf78:21:txt:0002;eee9bf78:21:txt:0004;eee9bf78:21:txt:0015;eee9bf78:21:txt:0017;eee9bf78:21:txt:0013;eee9bf78:21:txt:0006,True,1,"检查对象：机油泵从动齿轮  
正常标准：能自由转动  
异常表现：不能自由转动  
处理方式：更换机油泵",不能自由转动;更换机油泵,,机油泵从动齿轮,,1.0,True,True,False,pass,必答事实全部命中,required_facts,864,19,844,knowledge_retrieval,,5
case_131,检查油泵座垫发现变形或开裂怎么办？,inspection,easy,True,检查油泵座垫，若变形或开裂则更换。,变形或开裂;更换,油泵座垫,eee9bf78:21:txt:0005,eee9bf78:21:txt:0005;eee9bf78:21:txt:0009;eee9bf78:22:txt:0015;eee9bf78:21:txt:0003;eee9bf78:21:txt:0007;eee9bf78:21:txt:0004;eee9bf78:21:txt:0006;eee9bf78:21:txt:0008;eee9bf78:21:txt:0010;eee9bf78:22:txt:0014;eee9bf78:22:txt:0016,True,1,"检查对象：油泵座垫  
正常标准：资料中未找到明确依据  
异常表现：变形或开裂  
处理方式：更换",变形或开裂;更换,,油泵座垫,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1381,24,1356,knowledge_retrieval,,5
case_132,检查 O 型圈开裂或硬化时怎么处理？,inspection,easy,True,检查 O 型圈，若开裂或硬化则更换。,开裂或硬化;更换,O 型圈,eee9bf78:21:txt:0007,eee9bf78:21:txt:0007;eee9bf78:22:txt:0015;eee9bf78:17:txt:0007;eee9bf78:17:txt:0000;eee9bf78:17:txt:0005;eee9bf78:21:txt:0006;eee9bf78:21:txt:0008;eee9bf78:22:txt:0014;eee9bf78:22:txt:0016;eee9bf78:17:txt:0006;eee9bf78:21:txt:0001,True,1,"检查对象：O 型圈  
正常标准：资料中未找到明确依据  
异常表现：开裂或硬化  
处理方式：更换",开裂或硬化;更换,,O 型圈,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1143,101,1041,knowledge_retrieval,,5
case_133,安装初级驱动齿轮前如果部件有磨损怎么办？,inspection,easy,True,安装前检查各部件，如有磨损则更换缺陷部件。,有磨损;更换缺陷部件,安装前检查,eee9bf78:21:txt:0018,eee9bf78:21:txt:0016;eee9bf78:24:txt:0000;eee9bf78:24:txt:0013;eee9bf78:24:txt:0012;eee9bf78:24:txt:0002;eee9bf78:21:txt:0015;eee9bf78:21:txt:0017;eee9bf78:24:txt:0001;eee9bf78:24:txt:0014;eee9bf78:24:txt:0011;eee9bf78:24:txt:0003,False,,"检查对象：初级驱动齿轮及相关配合部件（如平键、正时主动链轮、限位挡圈等）  
正常标准：资料中未找到明确依据  
异常表现：资料中未找到明确依据  
处理方式：资料中未找到明确依据",,有磨损;更换缺陷部件,,安装前检查,0.0,False,False,True,retrieval_miss,必答事实未命中,required_facts,1346,27,1318,knowledge_retrieval,,5
case_134,检查拨叉时哪些部位有弯曲损坏或裂纹需要更换？,inspection,medium,True,检查拨叉凸轮从动件和拨叉卡爪，如有弯曲、损坏或裂纹则更换拨叉。,拨叉凸轮从动件;拨叉卡爪;弯曲、损坏或裂纹;更换拨叉,,eee9bf78:28:txt:0003,eee9bf78:28:txt:0003;eee9bf78:01:txt:0006;eee9bf78:01:txt:0020;eee9bf78:28:txt:0002;eee9bf78:28:txt:0001;eee9bf78:28:img:0000;eee9bf78:01:txt:0005;eee9bf78:01:txt:0007;eee9bf78:01:txt:0019;eee9bf78:01:txt:0021;eee9bf78:28:txt:0000,True,1,"检查对象：拨叉凸轮从动件（标记1）、拨叉卡爪（标记2）  
正常标准：无弯曲、无损坏、无裂纹  
异常表现：弯曲、损坏或裂纹  
处理方式：更换拨叉",拨叉凸轮从动件;拨叉卡爪;弯曲、损坏或裂纹;更换拨叉,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1525,62,1462,knowledge_retrieval,,5
case_135,安装传动装置后传动主轴与副轴转动不灵活怎么办？,inspection,easy,True,检查传动主轴与副轴转动是否灵活，若不灵活则重新安装。,转动不灵活;重新安装,传动主轴;传动副轴,eee9bf78:29:txt:0007,eee9bf78:29:txt:0007;eee9bf78:29:txt:0001;eee9bf78:29:img:0000;eee9bf78:29:txt:0016;eee9bf78:29:txt:0004;eee9bf78:29:txt:0006;eee9bf78:29:txt:0008;eee9bf78:29:txt:0000;eee9bf78:29:txt:0002;eee9bf78:29:txt:0020;eee9bf78:29:txt:0003,True,1,"检查对象：传动主轴与副轴  
正常标准：转动灵活  
异常表现：转动不灵活（卡滞）  
处理方式：重新安装；若因轴承卡滞或磨损导致不灵活，则更换缺陷轴承",转动不灵活;重新安装,,传动主轴;传动副轴,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1178,30,1148,knowledge_retrieval,,5
case_136,安装换档星形凸轮后换档不顺畅怎么办？,inspection,medium,True,装上换档星形凸轮后检查换档是否顺畅，若不顺畅则重新安装传动装置。,换档不顺畅;重新安装传动装置,换档星形凸轮,eee9bf78:29:txt:0019,eee9bf78:29:txt:0019;eee9bf78:22:txt:0009;eee9bf78:22:txt:0005;eee9bf78:22:txt:0003;eee9bf78:22:txt:0002;eee9bf78:29:txt:0018;eee9bf78:29:txt:0020;eee9bf78:22:txt:0008;eee9bf78:22:txt:0010;eee9bf78:22:txt:0004;eee9bf78:22:txt:0006,True,1,"检查对象：换档星形凸轮及传动装置安装状态  
正常标准：换档顺畅，各档位转换灵活  
异常表现：换档不顺畅  
处理方式：重新安装传动装置",换档不顺畅;重新安装传动装置,,换档星形凸轮,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1280,27,1253,knowledge_retrieval,,5
case_137,检查曲轴与平衡轴轴承内圈有卡滞或磨损怎么办？,inspection,medium,True,用手拨动轴承内圈，若有卡滞或磨损现象则更换有缺陷的轴承。,卡滞或磨损;更换有缺陷的轴承,轴承内圈,eee9bf78:31:txt:0004,eee9bf78:31:txt:0004;eee9bf78:31:txt:0009;eee9bf78:31:txt:0007;eee9bf78:31:txt:0003;eee9bf78:31:txt:0001;eee9bf78:31:txt:0005;eee9bf78:31:txt:0008;eee9bf78:31:tbl:0000;eee9bf78:31:txt:0006;eee9bf78:31:txt:0002;eee9bf78:31:txt:0000,True,1,"检查对象：曲轴与平衡轴轴承内圈  
正常标准：用手拨动轴承内圈应转动顺畅，无卡滞、无磨损  
异常表现：轴承内圈有卡滞或磨损现象  
处理方式：更换有缺陷的轴承",卡滞或磨损;更换有缺陷的轴承,,轴承内圈,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1544,30,1513,knowledge_retrieval,,5
case_138,平衡轴有刮痕或磨损时怎么处理？,inspection,easy,True,平衡轴若有刮痕或磨损，需要更换平衡轴。,刮痕或磨损;更换平衡轴,,eee9bf78:32:txt:0001,eee9bf78:32:txt:0001;eee9bf78:31:txt:0003;eee9bf78:31:txt:0009;eee9bf78:31:txt:0004;eee9bf78:31:txt:0007;eee9bf78:32:txt:0000;eee9bf78:31:txt:0002;eee9bf78:31:txt:0008;eee9bf78:31:tbl:0000;eee9bf78:31:txt:0005;eee9bf78:32:txt:0002,True,1,"检查对象：平衡轴表面  
正常标准：无刮痕、无磨损  
异常表现：有刮痕、磨损  
处理方式：更换平衡轴",刮痕或磨损;更换平衡轴,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1007,67,939,knowledge_retrieval,,5
case_139,离合器摩擦片发黑严重时说明要怎么处理？,diagnosis,medium,True,检查离合器摩擦片，如发黑严重，则需更换一套新摩擦片。,更换一套新摩擦片,发黑严重,eee9bf78:20:txt:0012,eee9bf78:20:txt:0012;eee9bf78:24:txt:0013;eee9bf78:24:txt:0002;eee9bf78:20:txt:0016;eee9bf78:20:txt:0014;eee9bf78:20:txt:0011;eee9bf78:20:txt:0013;eee9bf78:24:txt:0012;eee9bf78:24:txt:0014;eee9bf78:24:txt:0001;eee9bf78:24:txt:0003,True,1,需更换一套新摩擦片。,更换一套新摩擦片,,,发黑严重,1.0,True,True,False,pass,必答事实全部命中,required_facts,722,58,663,knowledge_retrieval,,5
case_140,曲轴与平衡轴安装后有干涉或转动不灵活怎么办？,diagnosis,medium,True,转动曲轴检查曲轴与平衡轴是否有干涉，若有干涉或转动不灵活，则重新对标记并重新安装。,重新对标记;重新安装,有干涉或转动不灵活,eee9bf78:32:txt:0006,eee9bf78:32:txt:0006;eee9bf78:31:txt:0009;eee9bf78:31:txt:0007;eee9bf78:31:txt:0006;eee9bf78:31:txt:0008;eee9bf78:32:txt:0005;eee9bf78:32:img:0000;eee9bf78:31:tbl:0000;eee9bf78:31:txt:0005;eee9bf78:32:txt:0001;eee9bf78:32:txt:0002,True,1,重新对标记，重新安装。,重新对标记;重新安装,,,有干涉或转动不灵活,1.0,True,True,False,pass,必答事实全部命中,required_facts,528,25,502,knowledge_retrieval,,5
case_141,离合器机油泵装配零件清单第23页插图是哪张？,image,easy,True,对应离合器、机油泵装配零件清单第23页插图。,离合器机油泵装配零件清单;第23页,,eee9bf78:19:img:0000,eee9bf78:19:img:0000;eee9bf78:27:img:0000;eee9bf78:18:img:0000;eee9bf78:18:img:0001;eee9bf78:07:img:0000;eee9bf78:19:tbl:0045;eee9bf78:19:img:0001;eee9bf78:19:txt:0000;eee9bf78:19:txt:0001;eee9bf78:27:tbl:0011;eee9bf78:27:txt:0000,True,1,第23页插图对应的是“6.2 离合器、机油泵装配零件清单”章节的插图。,离合器机油泵装配零件清单;第23页,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1084,262,822,knowledge_retrieval,,5
case_142,离合器机油泵装配零件清单第24页插图是哪张？,image,easy,True,对应离合器、机油泵装配零件清单第24页插图。,离合器机油泵装配零件清单;第24页,,eee9bf78:19:img:0001,eee9bf78:19:img:0001;eee9bf78:18:img:0000;eee9bf78:18:img:0001;eee9bf78:07:img:0000;eee9bf78:27:img:0000;eee9bf78:19:img:0000;eee9bf78:19:txt:0000;eee9bf78:19:txt:0001;eee9bf78:18:tbl:0008;eee9bf78:18:txt:0000;eee9bf78:18:txt:0001,True,1,6.2 离合器、机油泵装配零件清单 第24页插图,离合器机油泵装配零件清单;第24页,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1124,262,861,knowledge_retrieval,,5
case_143,水泵装配零件清单第25页插图是哪张？,image,easy,True,对应水泵装配零件清单第25页插图。,水泵装配零件清单;第25页,,eee9bf78:20:img:0000,eee9bf78:20:img:0000;eee9bf78:27:img:0000;eee9bf78:07:img:0000;eee9bf78:30:img:0000;eee9bf78:30:img:0001;eee9bf78:20:tbl:0010;eee9bf78:20:img:0001;eee9bf78:20:txt:0000;eee9bf78:20:txt:0001;eee9bf78:20:txt:0002;eee9bf78:20:txt:0004,True,1,第25页插图是“6.3 水泵装配零件清单”章节下的插图，对应页码为25，图示类型为水泵装配零件清单图。,水泵装配零件清单;第25页,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1644,260,1384,knowledge_retrieval,,5
case_144,水泵装配零件清单第27页插图是哪张？,image,easy,True,对应水泵装配零件清单第27页插图。,水泵装配零件清单;第27页,,eee9bf78:20:img:0004,eee9bf78:20:img:0004;eee9bf78:27:img:0000;eee9bf78:30:img:0000;eee9bf78:30:img:0001;eee9bf78:14:img:0000;eee9bf78:20:img:0003;eee9bf78:20:txt:0000;eee9bf78:20:txt:0001;eee9bf78:20:txt:0002;eee9bf78:20:txt:0004;eee9bf78:20:txt:0005,True,1,6.3 水泵装配零件清单 第27页插图,水泵装配零件清单;第27页,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1174,258,915,knowledge_retrieval,,5
case_145,检查传动装置相关插图有哪些？,image,medium,True,检查传动装置相关插图为第36页两张插图。,img:0000;img:0001;第36页,检查传动装置;两张插图,eee9bf78:28:img:0000;eee9bf78:28:img:0001,eee9bf78:28:img:0000;eee9bf78:28:img:0001;eee9bf78:26:img:0001;eee9bf78:01:img:0000;eee9bf78:29:img:0000;eee9bf78:28:txt:0003;eee9bf78:28:txt:0000;eee9bf78:28:txt:0001;eee9bf78:28:txt:0002;eee9bf78:26:img:0000;eee9bf78:28:srw:0000,True,1,应返回第36页的插图，标题为“8.4 检查传动装置”，对应章节为“八、传动装置”下的“8.4 检查传动装置”，用于说明拨叉检查部位（标记1：拨叉凸轮从动件；标记2：拨叉卡爪）。该图在手册中出现两次（chunk_id: eee9bf78:28:img:0000 和 eee9bf78:28:img:0001），均位于第36页。,img:0000;img:0001;第36页,,检查传动装置,两张插图,1.0,True,True,False,pass,必答事实全部命中,required_facts,3329,135,3193,knowledge_retrieval,,5
case_146,安装传动装置的图示是哪张？,image,easy,True,安装传动装置对应第37页插图。,安装传动装置;第37页,,eee9bf78:29:img:0000,eee9bf78:26:img:0001;eee9bf78:28:img:0000;eee9bf78:29:img:0000;eee9bf78:01:img:0000;eee9bf78:28:img:0001;eee9bf78:26:img:0000;eee9bf78:26:txt:0000;eee9bf78:26:txt:0001;eee9bf78:28:txt:0003;eee9bf78:28:txt:0000;eee9bf78:26:tbl:0004,True,3,图示为第37页的“8.5 安装传动装置”。,安装传动装置;第37页,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,986,123,862,knowledge_retrieval,,5
case_147,拆卸曲轴与平衡轴的插图有哪些？,image,medium,True,拆卸曲轴与平衡轴对应第39页两张插图。,拆卸曲轴与平衡轴;第39页;两张插图,,eee9bf78:31:img:0000;eee9bf78:31:img:0001,eee9bf78:32:img:0002;eee9bf78:30:img:0000;eee9bf78:30:img:0001;eee9bf78:31:img:0000;eee9bf78:31:img:0001;eee9bf78:32:img:0001;eee9bf78:32:img:0003;eee9bf78:32:txt:0000;eee9bf78:32:txt:0001;eee9bf78:32:txt:0002;eee9bf78:32:txt:0003,True,4,应返回图 9.2“拆卸曲轴与平衡轴”，对应章节“九、曲轴与平衡轴”下的 9.2 节，位于手册第 39 页。,拆卸曲轴与平衡轴;第39页,两张插图,,,0.5,False,False,False,partial_answer,必答事实部分命中：2/3,required_facts,1273,133,1140,knowledge_retrieval,,5
case_148,安装曲轴与平衡轴第41页的图示有哪些？,image,medium,True,安装曲轴与平衡轴第41页图示包括两张插图。,安装曲轴与平衡轴;第41页;两张插图,,eee9bf78:32:img:0003;eee9bf78:32:img:0004,eee9bf78:32:img:0003;eee9bf78:32:img:0004;eee9bf78:32:img:0000;eee9bf78:32:img:0001;eee9bf78:32:img:0002;eee9bf78:32:txt:0000;eee9bf78:32:txt:0001;eee9bf78:32:txt:0002;eee9bf78:32:txt:0003;eee9bf78:32:txt:0006;eee9bf78:32:txt:0004,True,1,第41页的图示为“9.4”章节下的插图，对应安装曲轴与平衡轴步骤中“将左曲轴箱体水平放置（合箱面朝上）”的操作示意图，具体为证据中提到的 `img:0003` 和 `img:0004` 两张图。,安装曲轴与平衡轴;第41页;两张插图,,,,1.0,True,True,False,pass,必答事实全部命中,required_facts,1792,124,1668,knowledge_retrieval,,5
case_149,这台发动机蓝牙诊断模块如何配对手机？,no_answer,no_answer,False,知识库中没有相关信息，不能确认。,,,,eee9bf78:06:txt:0000;eee9bf78:06:txt:0002;eee9bf78:04:txt:0007;eee9bf78:04:txt:0001;eee9bf78:04:txt:0005;eee9bf78:04:txt:0006;eee9bf78:04:txt:0008;eee9bf78:06:tbl:0004;eee9bf78:06:tbl:0005;eee9bf78:06:tbl:0007;eee9bf78:06:srw:0000,False,,资料中未找到明确依据,,,,,1.0,True,True,False,pass,无答案问题正确拒答,local_rule,505,57,447,knowledge_retrieval,,5
case_150,该发动机电喷喷油嘴清洗周期是多少公里？,no_answer,no_answer,False,知识库中没有相关信息，不能确认。,,,,eee9bf78:06:txt:0002;eee9bf78:02:txt:0008;eee9bf78:05:txt:0000;eee9bf78:06:txt:0001;eee9bf78:06:txt:0000;eee9bf78:05:txt:0001;eee9bf78:06:tbl:0004;eee9bf78:06:tbl:0005;eee9bf78:06:tbl:0007;eee9bf78:06:srw:0000;eee9bf78:06:srw:0004,False,,资料中未找到明确依据,,,,,1.0,True,True,False,pass,无答案问题正确拒答,local_rule,579,63,515,knowledge_retrieval,,5
